time,balance,equity,margin_free,margin_level
2026-05-28 00:03:21.744127,99985.27,99985.27,99985.27,0.0
2026-05-28 21:50:13.581683,5291.68,4211.07,647.6,3563.47,650.2578752316243,-1080.61,19
2026-05-29 09:42:07.749441,5291.68,4209.66,1548.24,2661.42,271.89970547201983,-1082.02,30
2026-05-29 09:42:17.909105,5291.68,4209.66,1548.24,2661.42,271.89970547201983,-1082.02,30
